                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.79453,                0.45039,                0.96429,                0.97823,                0.94838,                0.97411,                0.82076,                0.73104,                0.35294,                0.97843,             0.00058741,             0.00058741,             0.00058741
                    159,                0.77708,                 0.4351,                0.94887,                0.97743,                 0.9507,                0.97605,                0.82059,                0.73657,                0.34934,                0.98315,             0.00058053,             0.00058053,             0.00058053
                    160,                0.85179,                 0.4545,                0.98079,                0.97546,                0.95209,                0.97647,                0.82318,                0.72806,                0.34928,                0.98003,             0.00057366,             0.00057366,             0.00057366
                    161,                0.76322,                0.43122,                0.96329,                0.97335,                0.95184,                 0.9761,                0.82364,                0.71908,                0.35088,                0.97383,             0.00056678,             0.00056678,             0.00056678
                    162,                0.81082,                0.45451,                0.96402,                0.97559,                0.95065,                0.97456,                0.82527,                0.71435,                0.34528,                0.97127,              0.0005599,              0.0005599,              0.0005599
                    163,                0.77438,                0.43765,                0.93855,                0.97533,                0.95056,                0.97425,                0.82328,                0.72303,                0.34487,                0.97521,             0.00055303,             0.00055303,             0.00055303
                    164,                0.84321,                0.55011,                 1.0429,                0.97675,                0.94675,                0.97344,                 0.8185,                0.73825,                0.34957,                0.98195,             0.00054615,             0.00054615,             0.00054615
                    165,                0.78985,                0.42507,                0.95954,                0.97773,                 0.9457,                0.97297,                0.81928,                0.73782,                0.34987,                0.98068,             0.00053927,             0.00053927,             0.00053927
                    166,                0.75676,                0.44229,                0.95324,                0.97946,                0.94791,                0.97389,                0.82557,                0.71451,                0.34189,                0.97115,              0.0005324,              0.0005324,              0.0005324
                    167,                0.77602,                0.42303,                0.93595,                 0.9763,                0.95156,                0.97348,                0.81932,                0.73668,                0.35049,                0.98049,             0.00052552,             0.00052552,             0.00052552
                    168,                0.86574,                0.53301,                 1.0371,                0.97535,                0.94927,                0.97329,                0.81732,                0.73677,                0.35581,                0.97979,             0.00051865,             0.00051865,             0.00051865
                    169,                0.78103,                0.43226,                 0.9635,                0.97776,                0.94894,                0.97375,                0.82195,                0.71695,                0.35308,                0.97096,             0.00051177,             0.00051177,             0.00051177
                    170,                0.77464,                0.41746,                0.93604,                0.98256,                0.95361,                0.97677,                0.82997,                0.69341,                0.33942,                0.96259,             0.00050489,             0.00050489,             0.00050489
                    171,                0.76166,                0.43323,                0.97391,                0.98236,                0.95363,                 0.9769,                0.82757,                0.69942,                0.33546,                0.96518,             0.00049802,             0.00049802,             0.00049802
                    172,                0.79996,                0.46909,                0.99077,                0.98339,                0.95088,                0.97705,                0.82557,                0.71159,                0.33295,                0.97038,             0.00049114,             0.00049114,             0.00049114
                    173,                0.76653,                0.40174,                0.95299,                0.98379,                0.94965,                0.97681,                0.82895,                0.69887,                0.33133,                0.96552,             0.00048426,             0.00048426,             0.00048426
                    174,                0.75664,                0.47794,                0.96054,                0.98273,                0.95067,                0.97494,                0.82359,                   0.71,                0.33526,                0.96678,             0.00047739,             0.00047739,             0.00047739
                    175,                0.78458,                 0.4215,                0.95618,                0.98545,                0.95126,                0.97667,                0.82476,                 0.7098,                0.33155,                0.96476,             0.00047051,             0.00047051,             0.00047051
                    176,                0.75535,                0.41553,                0.95372,                0.98349,                0.95384,                 0.9754,                 0.8306,                0.68876,                0.32747,                0.95785,             0.00046363,             0.00046363,             0.00046363
                    177,                0.76235,                0.43633,                0.94771,                0.98208,                0.95581,                 0.9765,                0.83522,                0.67627,                0.32534,                0.95536,             0.00045676,             0.00045676,             0.00045676
                    178,                0.76102,                0.40959,                0.94753,                0.97697,                0.95387,                0.97658,                0.83177,                0.69523,                0.33252,                0.96678,             0.00044988,             0.00044988,             0.00044988
                    179,                0.74294,                0.39499,                0.94412,                0.97583,                0.95444,                0.97661,                0.83005,                0.70224,                 0.3341,                0.96766,             0.00044301,             0.00044301,             0.00044301
                    180,                0.73897,                0.39348,                0.93925,                0.97913,                0.95186,                0.97678,                0.83135,                0.69671,                0.33121,                0.96268,             0.00043613,             0.00043613,             0.00043613
                    181,                  0.766,                0.39839,                0.93539,                0.97799,                0.95487,                0.97718,                0.83735,                0.67635,                0.32763,                 0.9549,             0.00042925,             0.00042925,             0.00042925
                    182,                0.78213,                 0.4108,                0.95637,                0.98111,                0.95446,                0.97717,                0.83689,                0.67628,                0.32868,                0.95568,             0.00042238,             0.00042238,             0.00042238
                    183,                0.72508,                0.38096,                0.92598,                0.98139,                0.95477,                0.97793,                0.83807,                0.67119,                0.32595,                0.95252,              0.0004155,              0.0004155,              0.0004155
                    184,                0.76847,                0.40524,                0.95143,                0.97973,                0.95588,                0.97748,                0.83636,                 0.6764,                0.32525,                0.95351,             0.00040862,             0.00040862,             0.00040862
                    185,                0.73928,                0.38981,                0.92286,                0.97758,                0.95814,                0.97779,                0.83538,                0.68153,                0.32477,                0.95698,             0.00040175,             0.00040175,             0.00040175
                    186,                0.73281,                0.40376,                0.92219,                0.98382,                0.95671,                 0.9773,                0.83354,                0.69247,                0.32278,                0.96325,             0.00039487,             0.00039487,             0.00039487
                    187,                0.74755,                0.39047,                0.94023,                0.98416,                0.95809,                0.97552,                0.83569,                0.68507,                0.32088,                0.95968,             0.00038799,             0.00038799,             0.00038799
                    188,                0.72492,                 0.4119,                0.94569,                0.98412,                0.95722,                 0.9756,                0.83811,                0.67267,                0.31898,                0.95322,             0.00038112,             0.00038112,             0.00038112
                    189,                0.74169,                0.42798,                 0.9618,                0.98455,                 0.9563,                 0.9771,                0.83643,                0.67549,                0.31953,                0.95202,             0.00037424,             0.00037424,             0.00037424
                    190,                0.80869,                0.41883,                0.96656,                 0.9852,                 0.9538,                0.97772,                0.83813,                0.66704,                0.31737,                0.94729,             0.00036737,             0.00036737,             0.00036737
                    191,                0.72779,                0.38812,                0.92992,                0.98567,                0.95438,                0.97786,                 0.8411,                0.65386,                0.31394,                0.94328,             0.00036049,             0.00036049,             0.00036049
                    192,                  0.708,                0.38421,                0.94343,                0.98537,                0.95402,                0.97773,                0.84132,                0.64915,                0.31222,                0.94236,             0.00035361,             0.00035361,             0.00035361
                    193,                0.79761,                 0.5515,                 1.0003,                0.98483,                0.95403,                  0.978,                0.84219,                0.64814,                0.31092,                0.94266,             0.00034674,             0.00034674,             0.00034674
                    194,                0.74662,                0.40283,                0.92414,                0.98403,                0.95753,                0.97812,                0.84051,                0.65457,                0.31532,                0.94437,             0.00033986,             0.00033986,             0.00033986
                    195,                0.74304,                0.40129,                0.95163,                0.98443,                0.95713,                0.97767,                0.84263,                0.64724,                0.31602,                0.94263,             0.00033298,             0.00033298,             0.00033298
                    196,                0.75339,                 0.4455,                0.98762,                0.98408,                0.95824,                0.97763,                0.84369,                0.64728,                0.31421,                0.94234,             0.00032611,             0.00032611,             0.00032611
                    197,                 0.7244,                0.38941,                0.92157,                0.98556,                0.95921,                0.97774,                0.84331,                0.65406,                 0.3136,                0.94442,             0.00031923,             0.00031923,             0.00031923
                    198,                0.74236,                0.40759,                0.93004,                0.98486,                0.96074,                0.97815,                0.84768,                 0.6361,                0.30864,                0.93817,             0.00031235,             0.00031235,             0.00031235
                    199,                0.72058,                0.40082,                0.95211,                0.98452,                0.95921,                0.97823,                0.84533,                0.64197,                0.31042,                0.93825,             0.00030548,             0.00030548,             0.00030548
                    200,                0.71731,                 0.3922,                0.90757,                0.98162,                0.96015,                0.97868,                0.84067,                0.65643,                0.31316,                0.94106,              0.0002986,              0.0002986,              0.0002986
                    201,                0.69627,                0.38064,                0.92485,                0.98288,                0.95848,                0.97855,                0.84171,                0.65543,                0.31298,                0.94052,             0.00029172,             0.00029172,             0.00029172
                    202,                0.77527,                0.40543,                0.96056,                0.98263,                 0.9599,                0.97902,                0.84786,                0.63798,                0.30639,                0.93581,             0.00028485,             0.00028485,             0.00028485
                    203,                0.75348,                0.39596,                0.92375,                0.98334,                0.95994,                0.97911,                0.84552,                0.64781,                0.30721,                0.93975,             0.00027797,             0.00027797,             0.00027797
                    204,                0.70114,                0.37588,                0.94047,                0.98352,                0.96126,                0.97948,                 0.8449,                 0.6515,                0.30898,                0.94236,              0.0002711,              0.0002711,              0.0002711
                    205,                0.70939,                0.40535,                0.93671,                0.98438,                0.96096,                0.97934,                0.84867,                 0.6398,                0.30886,                0.93808,             0.00026422,             0.00026422,             0.00026422
                    206,                0.76101,                 0.3932,                0.95225,                0.98597,                0.96114,                0.97913,                0.85112,                 0.6316,                  0.306,                0.93433,             0.00025734,             0.00025734,             0.00025734
                    207,                 0.7276,                 0.3897,                 0.9429,                0.98672,                0.95989,                0.97887,                0.85158,                 0.6305,                0.30436,                 0.9344,             0.00025047,             0.00025047,             0.00025047
                    208,                0.72388,                0.38367,                0.93944,                 0.9881,                0.95791,                 0.9779,                0.85238,                0.62322,                0.30306,                0.93192,             0.00024359,             0.00024359,             0.00024359
                    209,                0.71154,                0.37533,                0.93527,                0.98754,                0.95741,                 0.9777,                0.85393,                0.61477,                0.30161,                0.92807,             0.00023671,             0.00023671,             0.00023671
                    210,                0.72137,                0.39133,                0.92703,                0.98791,                0.95795,                0.97796,                0.85271,                0.61506,                0.29987,                0.92715,             0.00022984,             0.00022984,             0.00022984
                    211,                 0.6926,                0.38495,                0.94728,                0.98745,                0.95902,                0.97798,                0.85236,                0.61581,                0.29866,                0.92711,             0.00022296,             0.00022296,             0.00022296
                    212,                0.71155,                0.40057,                0.94847,                 0.9859,                0.96018,                0.97795,                0.85319,                0.61207,                0.29748,                0.92583,             0.00021608,             0.00021608,             0.00021608
                    213,                 0.7418,                0.38725,                0.93948,                0.98549,                0.96151,                0.97828,                0.85531,                0.60636,                0.29689,                0.92402,             0.00020921,             0.00020921,             0.00020921
                    214,                0.75882,                0.41775,                0.96837,                0.98607,                0.96254,                0.97872,                0.85598,                0.60709,                0.29703,                 0.9233,             0.00020233,             0.00020233,             0.00020233
                    215,                0.76077,                0.65396,                 1.0133,                0.98571,                0.96332,                0.97882,                0.85321,                0.61505,                0.29873,                0.92525,             0.00019546,             0.00019546,             0.00019546
                    216,                0.70699,                0.37619,                0.93045,                0.98491,                0.96469,                0.97904,                0.85197,                0.61774,                0.29862,                0.92584,             0.00018858,             0.00018858,             0.00018858
                    217,                0.71758,                0.40082,                0.93569,                0.98533,                0.96251,                0.97894,                0.85025,                0.61968,                0.29852,                0.92621,              0.0001817,              0.0001817,              0.0001817
                    218,                0.71273,                0.43181,                 0.9457,                0.98634,                0.96303,                0.97905,                 0.8519,                0.61512,                0.29714,                0.92491,             0.00017483,             0.00017483,             0.00017483
                    219,                0.66442,                0.40741,                0.91515,                0.98654,                0.96211,                0.97884,                0.85457,                0.60542,                0.29552,                0.92247,             0.00016795,             0.00016795,             0.00016795
                    220,                0.72457,                0.39421,                0.92166,                0.98498,                0.96272,                0.97862,                0.85758,                 0.5955,                0.29371,                0.91977,             0.00016107,             0.00016107,             0.00016107
                    221,                0.71171,                0.38952,                0.96513,                0.98272,                0.96381,                0.97887,                0.85779,                0.59358,                0.29322,                 0.9193,              0.0001542,              0.0001542,              0.0001542
                    222,                0.67792,                0.38274,                0.92958,                 0.9825,                0.96272,                 0.9789,                 0.8553,                0.60291,                0.29591,                0.92156,             0.00014732,             0.00014732,             0.00014732
                    223,                0.70109,                0.39136,                0.92728,                0.98223,                0.96285,                 0.9789,                 0.8553,                0.60406,                0.29559,                0.92177,             0.00014044,             0.00014044,             0.00014044
                    224,                0.70268,                0.39327,                0.92715,                  0.988,                0.95779,                0.97897,                0.85566,                0.60353,                0.29478,                0.92146,             0.00013357,             0.00013357,             0.00013357
                    225,                0.69699,                0.37874,                0.92678,                0.98805,                0.95803,                0.97909,                 0.8577,                0.59829,                 0.2931,                0.92001,             0.00012669,             0.00012669,             0.00012669
                    226,                0.75228,                0.41464,                0.99551,                0.98885,                0.95839,                0.97915,                0.85973,                0.59172,                0.29084,                0.91796,             0.00011982,             0.00011982,             0.00011982
                    227,                0.69972,                0.37247,                0.92293,                0.98764,                0.96021,                0.97911,                0.86005,                0.58912,                0.29049,                0.91693,             0.00011294,             0.00011294,             0.00011294
                    228,                0.67496,                0.38106,                0.93884,                0.98683,                0.96121,                0.97943,                0.86033,                0.58795,                0.29048,                0.91615,             0.00010606,             0.00010606,             0.00010606
                    229,                 0.7411,                0.38592,                0.95157,                0.98748,                0.96083,                0.97944,                0.85903,                0.59092,                 0.2909,                0.91636,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    230,                0.70098,                0.39389,                0.92264,                0.98637,                0.96305,                0.97945,                0.85699,                0.59685,                0.29102,                 0.9176,              9.231e-05,              9.231e-05,              9.231e-05
                    231,                0.71762,                0.42143,                0.95725,                0.98682,                 0.9638,                0.97914,                0.85663,                0.59759,                0.29153,                0.91782,             8.5434e-05,             8.5434e-05,             8.5434e-05
                    232,                0.74572,                0.57244,                 0.9594,                0.98587,                0.96416,                0.97872,                0.85634,                0.59871,                 0.2925,                0.91845,             7.8557e-05,             7.8557e-05,             7.8557e-05
                    233,                0.74163,                0.41498,                0.93754,                0.98612,                0.96354,                0.97819,                0.85664,                0.59784,                 0.2936,                0.91805,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    234,                0.72824,                0.39265,                0.97305,                0.98496,                0.96252,                0.97799,                0.85828,                0.59332,                0.29596,                0.91636,             6.4805e-05,             6.4805e-05,             6.4805e-05
                    235,                0.67816,                0.38448,                0.93662,                 0.9852,                0.96212,                0.97812,                0.85922,                0.59026,                0.29533,                0.91518,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    236,                0.85786,                 1.4321,                 1.2012,                0.98528,                 0.9616,                0.97802,                0.85974,                 0.5869,                0.29472,                0.91392,             5.1052e-05,             5.1052e-05,             5.1052e-05
                    237,                0.68522,                0.37116,                0.93094,                0.98641,                0.96143,                0.97823,                0.86029,                0.58462,                0.29425,                0.91275,             4.4176e-05,             4.4176e-05,             4.4176e-05
                    238,                0.71372,                0.36823,                0.97299,                0.98619,                0.96211,                0.97861,                0.86162,                0.58276,                0.29345,                0.91189,             3.7299e-05,             3.7299e-05,             3.7299e-05
                    239,                0.71195,                0.42187,                0.95522,                0.98515,                0.96236,                0.97878,                0.86146,                 0.5837,                0.29335,                 0.9123,             3.0423e-05,             3.0423e-05,             3.0423e-05
                    240,                0.70147,                0.40849,                0.96889,                0.98396,                0.96243,                0.97883,                0.86087,                0.58473,                0.29311,                0.91235,             2.3546e-05,             2.3546e-05,             2.3546e-05
