                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.79649,                0.43294,                0.98522,                0.97135,                0.94228,                0.97135,                0.81464,                0.74552,                0.34099,                0.99406,             0.00058741,             0.00058741,             0.00058741
                    159,                0.77107,                0.41803,                0.96175,                0.96044,                0.93971,                0.97016,                0.81151,                 0.7558,                0.35787,                 1.0009,             0.00058053,             0.00058053,             0.00058053
                    160,                0.83894,                0.43371,                0.99386,                0.95895,                0.93769,                0.97001,                0.81373,                0.74628,                0.35948,                0.99904,             0.00057366,             0.00057366,             0.00057366
                    161,                0.76163,                0.41266,                 0.9855,                0.96651,                0.94249,                0.97119,                0.81647,                0.73068,                0.34164,                0.98945,             0.00056678,             0.00056678,             0.00056678
                    162,                0.79717,                0.42079,                0.97808,                 0.9702,                0.94359,                0.97001,                0.81765,                0.72246,                0.33803,                0.98717,              0.0005599,              0.0005599,              0.0005599
                    163,                0.76185,                0.40739,                0.95209,                0.96918,                0.94604,                0.97118,                0.81778,                0.72914,                 0.3354,                0.99106,             0.00055303,             0.00055303,             0.00055303
                    164,                0.82927,                0.52354,                 1.0501,                0.97474,                0.94469,                0.97218,                0.81785,                0.73718,                0.32986,                0.99457,             0.00054615,             0.00054615,             0.00054615
                    165,                0.78101,                0.41489,                0.97845,                0.97676,                0.94201,                0.97246,                0.81994,                0.73027,                0.33212,                0.99159,             0.00053927,             0.00053927,             0.00053927
                    166,                0.74528,                0.42363,                0.96577,                0.97671,                0.94471,                0.97255,                0.81977,                0.73743,                0.32468,                0.99191,              0.0005324,              0.0005324,              0.0005324
                    167,                0.76138,                0.39919,                0.94716,                0.97565,                0.94607,                 0.9724,                0.82104,                0.73398,                0.32493,                0.99082,             0.00052552,             0.00052552,             0.00052552
                    168,                0.84894,                0.49941,                  1.055,                0.97617,                0.94702,                0.97275,                0.81986,                0.73121,                0.32106,                0.98868,             0.00051865,             0.00051865,             0.00051865
                    169,                0.78185,                0.41262,                0.97699,                0.97659,                0.94216,                0.97172,                0.81373,                0.74607,                0.32923,                 0.9939,             0.00051177,             0.00051177,             0.00051177
                    170,                0.76105,                0.39714,                0.94689,                0.97457,                 0.9387,                0.97119,                0.81781,                0.71649,                0.32955,                 0.9835,             0.00050489,             0.00050489,             0.00050489
                    171,                0.76689,                0.40427,                0.99831,                0.97368,                0.94462,                0.97252,                0.81864,                0.71658,                0.32627,                0.98439,             0.00049802,             0.00049802,             0.00049802
                    172,                0.78585,                0.45261,                 1.0053,                0.97624,                0.94827,                0.97377,                0.82177,                 0.7145,                 0.3174,                0.98391,             0.00049114,             0.00049114,             0.00049114
                    173,                 0.7568,                0.37797,                0.96815,                0.97991,                 0.9452,                0.97425,                0.82183,                0.71737,                0.31904,                0.98544,             0.00048426,             0.00048426,             0.00048426
                    174,                0.74423,                0.44711,                0.97154,                0.97774,                0.94324,                0.97345,                0.81681,                0.73396,                0.32766,                0.99258,             0.00047739,             0.00047739,             0.00047739
                    175,                0.77943,                 0.3956,                0.97291,                0.97715,                0.94407,                0.97418,                0.82355,                0.71514,                0.31854,                0.98454,             0.00047051,             0.00047051,             0.00047051
                    176,                0.74609,                0.38412,                0.97328,                0.97118,                0.94906,                0.97466,                0.82815,                0.70244,                0.31744,                0.97886,             0.00046363,             0.00046363,             0.00046363
                    177,                0.75732,                0.40825,                0.96074,                0.96714,                0.94259,                0.97407,                0.82856,                0.69726,                0.33437,                 0.9784,             0.00045676,             0.00045676,             0.00045676
                    178,                0.74373,                0.38775,                0.95872,                0.96996,                0.94865,                 0.9736,                 0.8242,                0.70536,                0.31922,                0.97965,             0.00044988,             0.00044988,             0.00044988
                    179,                0.74807,                0.37193,                0.96236,                0.97103,                 0.9513,                0.97401,                0.82326,                0.71726,                0.31135,                0.98292,             0.00044301,             0.00044301,             0.00044301
                    180,                0.73636,                0.36867,                0.95162,                0.97583,                0.94743,                0.97481,                0.82437,                0.71967,                  0.312,                0.98389,             0.00043613,             0.00043613,             0.00043613
                    181,                0.76233,                0.36923,                0.95437,                0.97722,                0.94579,                0.97312,                0.82817,                0.70117,                0.31101,                  0.975,             0.00042925,             0.00042925,             0.00042925
                    182,                0.78339,                  0.386,                0.97617,                0.97797,                0.94867,                0.97335,                0.82905,                0.70004,                0.30973,                 0.9773,             0.00042238,             0.00042238,             0.00042238
                    183,                0.71505,                0.35526,                0.93956,                0.98181,                0.94915,                0.97398,                0.83148,                0.69377,                 0.3021,                0.97335,              0.0004155,              0.0004155,              0.0004155
                    184,                0.77052,                 0.3865,                0.97627,                 0.9829,                0.94982,                0.97422,                0.83167,                0.69698,                0.29827,                0.97542,             0.00040862,             0.00040862,             0.00040862
                    185,                0.73348,                0.36692,                0.93243,                0.98311,                0.94764,                  0.974,                 0.8271,                0.71273,                 0.3036,                0.98324,             0.00040175,             0.00040175,             0.00040175
                    186,                0.72663,                0.37048,                0.93264,                0.98076,                0.94989,                0.97429,                0.83048,                0.70201,                0.30538,                0.97619,             0.00039487,             0.00039487,             0.00039487
                    187,                0.75041,                 0.3697,                0.95424,                0.98321,                0.95048,                0.97428,                0.83162,                0.69535,                0.29894,                0.97283,             0.00038799,             0.00038799,             0.00038799
                    188,                0.71781,                0.37183,                0.96621,                0.98466,                0.95007,                0.97468,                0.82911,                0.70535,                0.30076,                0.97535,             0.00038112,             0.00038112,             0.00038112
                    189,                0.74401,                0.40054,                0.98878,                0.98497,                0.94866,                0.97508,                0.82332,                0.72624,                0.30917,                0.98381,             0.00037424,             0.00037424,             0.00037424
                    190,                0.79763,                0.39182,                 0.9837,                0.98278,                0.94762,                0.97323,                0.82667,                0.70828,                0.31412,                0.97826,             0.00036737,             0.00036737,             0.00036737
                    191,                0.72658,                0.36184,                0.94445,                0.98235,                0.94907,                0.97408,                0.83158,                0.68904,                0.30483,                0.96879,             0.00036049,             0.00036049,             0.00036049
                    192,                0.70763,                0.36071,                0.96263,                0.98036,                0.95061,                0.97545,                0.83524,                0.68108,                0.29702,                0.96548,             0.00035361,             0.00035361,             0.00035361
                    193,                0.79081,                0.53028,                 1.0303,                0.98393,                0.95183,                0.97697,                0.83472,                0.68329,                0.29106,                 0.9672,             0.00034674,             0.00034674,             0.00034674
                    194,                0.75309,                0.38371,                0.94256,                0.98155,                0.95228,                0.97646,                0.83001,                0.69924,                0.30083,                0.97559,             0.00033986,             0.00033986,             0.00033986
                    195,                0.74399,                 0.3819,                0.97202,                 0.9787,                0.95281,                0.97576,                0.83063,                  0.697,                0.30415,                0.97466,             0.00033298,             0.00033298,             0.00033298
                    196,                0.75254,                0.46898,                 1.0302,                0.97902,                0.95147,                 0.9739,                0.83436,                 0.6879,                0.30202,                0.96974,             0.00032611,             0.00032611,             0.00032611
                    197,                0.72208,                0.36253,                0.93953,                0.98168,                0.95193,                0.97408,                0.83597,                0.68268,                0.29823,                 0.9669,             0.00031923,             0.00031923,             0.00031923
                    198,                0.73328,                 0.3752,                0.94325,                0.97977,                0.95266,                 0.9745,                 0.8389,                0.67169,                0.29427,                0.96177,             0.00031235,             0.00031235,             0.00031235
                    199,                0.71912,                0.37633,                0.96806,                0.97884,                0.95137,                0.97584,                 0.8377,                0.67202,                0.29592,                0.96016,             0.00030548,             0.00030548,             0.00030548
                    200,                0.71345,                0.36727,                0.91711,                0.97651,                0.95003,                0.97481,                0.83573,                0.67636,                0.29947,                0.96125,              0.0002986,              0.0002986,              0.0002986
                    201,                0.69614,                0.35587,                0.93944,                0.98235,                0.94671,                0.97488,                0.83718,                0.67113,                0.29868,                0.96077,             0.00029172,             0.00029172,             0.00029172
                    202,                0.77248,                0.38252,                0.98096,                0.98135,                0.95427,                0.97533,                0.83784,                 0.6768,                 0.2938,                0.96581,             0.00028485,             0.00028485,             0.00028485
                    203,                0.74547,                0.36715,                0.94112,                0.98177,                0.95506,                 0.9754,                0.83826,                0.67332,                0.28944,                0.96421,             0.00027797,             0.00027797,             0.00027797
                    204,                0.69742,                0.34452,                0.96629,                0.98185,                0.95551,                0.97583,                0.84025,                0.65803,                0.28378,                0.95735,              0.0002711,              0.0002711,              0.0002711
                    205,                0.71127,                0.37194,                0.95606,                0.98485,                0.95251,                0.97561,                0.84125,                0.65675,                0.28397,                0.95759,             0.00026422,             0.00026422,             0.00026422
                    206,                0.75963,                0.35961,                0.96956,                0.98638,                   0.95,                0.97733,                0.84253,                0.65048,                0.27976,                0.95216,             0.00025734,             0.00025734,             0.00025734
                    207,                0.72358,                0.36263,                0.95981,                0.98584,                0.95083,                0.97772,                0.84207,                0.65797,                0.28048,                0.95441,             0.00025047,             0.00025047,             0.00025047
                    208,                0.71849,                0.35647,                0.95487,                0.98614,                0.95234,                0.97763,                0.84359,                0.65579,                0.28042,                0.95371,             0.00024359,             0.00024359,             0.00024359
                    209,                0.70602,                0.35443,                0.94683,                  0.986,                0.95376,                 0.9776,                0.84616,                0.64585,                0.27909,                0.94966,             0.00023671,             0.00023671,             0.00023671
                    210,                0.72111,                0.35969,                0.94411,                0.98614,                0.95592,                0.97681,                0.84821,                0.64178,                0.27567,                0.94822,             0.00022984,             0.00022984,             0.00022984
                    211,                0.69175,                0.35418,                 0.9719,                0.98574,                0.95648,                0.97664,                0.84927,                0.63754,                0.27685,                0.94703,             0.00022296,             0.00022296,             0.00022296
                    212,                0.71979,                0.37597,                0.97888,                0.98444,                0.95794,                0.97623,                0.84862,                0.63833,                0.27713,                0.94706,             0.00021608,             0.00021608,             0.00021608
                    213,                0.74163,                0.36216,                 0.9564,                0.98451,                0.95809,                0.97619,                0.84744,                0.64437,                 0.2782,                0.94904,             0.00020921,             0.00020921,             0.00020921
                    214,                0.75383,                0.36661,                0.98274,                0.98564,                0.95664,                0.97657,                0.85121,                0.62929,                0.27258,                0.94438,             0.00020233,             0.00020233,             0.00020233
                    215,                0.75938,                0.61329,                 1.0255,                 0.9857,                0.95455,                0.97649,                0.85072,                0.62935,                0.27403,                0.94336,             0.00019546,             0.00019546,             0.00019546
                    216,                0.70387,                0.34671,                 0.9469,                0.98564,                0.95436,                0.97791,                 0.8486,                0.63517,                0.27924,                 0.9446,             0.00018858,             0.00018858,             0.00018858
                    217,                0.71055,                0.41251,                0.95099,                0.98558,                0.95344,                0.97793,                0.84738,                0.63703,                0.28212,                0.94521,              0.0001817,              0.0001817,              0.0001817
                    218,                0.70444,                0.40634,                0.95366,                0.98255,                0.95542,                0.97813,                 0.8501,                0.62648,                  0.276,                0.94271,             0.00017483,             0.00017483,             0.00017483
                    219,                0.64736,                0.35031,                0.92551,                0.98442,                0.95672,                0.97777,                0.84938,                0.62689,                0.27339,                0.94298,             0.00016795,             0.00016795,             0.00016795
                    220,                0.71345,                0.35408,                0.93711,                0.98386,                0.95674,                0.97782,                0.84776,                0.63003,                0.27344,                0.94351,             0.00016107,             0.00016107,             0.00016107
                    221,                0.69943,                0.35468,                0.97702,                0.98745,                0.95252,                0.97584,                0.84725,                 0.6307,                0.27394,                0.94357,              0.0001542,              0.0001542,              0.0001542
                    222,                0.67705,                0.35222,                0.95142,                0.98574,                0.95463,                 0.9758,                0.84744,                0.63244,                0.27483,                0.94463,             0.00014732,             0.00014732,             0.00014732
                    223,                0.69481,                0.36199,                0.94185,                0.98546,                0.95617,                0.97611,                0.85002,                0.62447,                0.27121,                0.94164,             0.00014044,             0.00014044,             0.00014044
                    224,                0.68846,                 0.3664,                0.94189,                0.98678,                0.95707,                0.97797,                0.85196,                0.61934,                0.26809,                0.93957,             0.00013357,             0.00013357,             0.00013357
                    225,                0.68282,                0.34291,                 0.9396,                 0.9888,                0.95597,                0.97816,                0.85281,                0.61736,                0.26591,                0.93867,             0.00012669,             0.00012669,             0.00012669
                    226,                0.75526,                 0.3886,                 1.0509,                0.98971,                0.95502,                0.97677,                0.85333,                 0.6184,                0.26466,                0.93858,             0.00011982,             0.00011982,             0.00011982
                    227,                0.69115,                 0.3422,                0.93602,                0.99018,                0.95556,                0.97828,                0.85356,                0.61605,                0.26449,                 0.9372,             0.00011294,             0.00011294,             0.00011294
                    228,                0.67465,                0.34961,                0.96079,                 0.9896,                0.95613,                 0.9789,                0.85483,                0.61204,                0.26342,                0.93579,             0.00010606,             0.00010606,             0.00010606
                    229,                0.73553,                0.35802,                0.96969,                0.99009,                 0.9556,                0.97857,                0.85446,                0.61527,                0.26349,                 0.9366,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    230,                 0.6938,                 0.3685,                0.93556,                0.98838,                0.95748,                0.97831,                 0.8515,                0.62753,                0.26518,                  0.941,              9.231e-05,              9.231e-05,              9.231e-05
                    231,                 0.7043,                0.37215,                0.98121,                0.98859,                 0.9579,                 0.9784,                0.85066,                0.62841,                0.26468,                0.94108,             8.5434e-05,             8.5434e-05,             8.5434e-05
                    232,                0.73066,                0.50736,                0.97934,                0.98557,                0.96044,                0.97617,                0.85138,                0.62234,                0.26349,                0.93811,             7.8557e-05,             7.8557e-05,             7.8557e-05
                    233,                0.73123,                0.40977,                0.95328,                0.98694,                 0.9602,                0.97767,                 0.8539,                0.61082,                0.26256,                0.93322,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    234,                0.73995,                0.39594,                 1.0179,                 0.9851,                0.96037,                0.97652,                0.85448,                0.60785,                0.26397,                0.93163,             6.4805e-05,             6.4805e-05,             6.4805e-05
                    235,                0.68053,                0.36262,                0.96815,                0.98527,                0.95946,                 0.9767,                0.85436,                0.60977,                0.26524,                0.93196,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    236,                0.80763,                 1.2396,                 1.1331,                0.98661,                0.95777,                0.97662,                0.85468,                0.60958,                 0.2653,                0.93189,             5.1052e-05,             5.1052e-05,             5.1052e-05
                    237,                0.68023,                0.33921,                0.95936,                0.98897,                0.95481,                0.97709,                 0.8549,                0.60976,                0.26546,                0.93198,             4.4176e-05,             4.4176e-05,             4.4176e-05
                    238,                0.69543,                0.33062,                0.99724,                0.98873,                0.95481,                0.97689,                0.85482,                0.60873,                0.26462,                0.93098,             3.7299e-05,             3.7299e-05,             3.7299e-05
                    239,                0.69995,                0.33136,                0.97461,                0.99066,                0.95286,                0.97701,                0.85486,                0.60756,                0.26401,                0.93036,             3.0423e-05,             3.0423e-05,             3.0423e-05
                    240,                0.69295,                0.33904,                0.98836,                0.99078,                0.95246,                0.97714,                0.85476,                0.60749,                0.26398,                0.93022,             2.3546e-05,             2.3546e-05,             2.3546e-05
