                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                 0.5099,                0.33066,                0.84129,                0.88428,                0.90062,                0.94081,                 0.8505,                0.47974,                0.46932,                0.82023,             0.00057366,             0.00057366,             0.00057366
                    161,                0.50469,                0.32776,                0.83798,                0.88426,                0.89906,                0.93647,                0.84311,                0.47979,                0.48557,                0.81917,             0.00056678,             0.00056678,             0.00056678
                    162,                0.50933,                 0.3309,                0.84115,                0.86242,                 0.9028,                0.93312,                0.84042,                0.47538,                0.49279,                0.81916,              0.0005599,              0.0005599,              0.0005599
                    163,                0.51234,                0.32925,                0.84448,                0.85673,                0.91742,                 0.9455,                0.84776,                0.49443,                0.47224,                0.82276,             0.00055303,             0.00055303,             0.00055303
                    164,                0.51131,                0.32651,                0.84028,                0.87054,                0.90748,                0.94174,                0.84536,                0.48809,                0.45365,                0.82096,             0.00054615,             0.00054615,             0.00054615
                    165,                0.51213,                0.32892,                0.84031,                 0.8662,                0.92602,                0.94386,                0.84884,                0.49477,                0.47537,                0.82294,             0.00053927,             0.00053927,             0.00053927
                    166,                0.50706,                0.32544,                0.84093,                0.89069,                0.89325,                0.94091,                0.84716,                0.48187,                0.48397,                0.82106,              0.0005324,              0.0005324,              0.0005324
                    167,                0.51149,                0.32247,                0.84084,                0.85034,                 0.9192,                0.92845,                0.83377,                0.49223,                0.50136,                0.82366,             0.00052552,             0.00052552,             0.00052552
                    168,                0.50378,                0.31989,                0.83575,                0.87426,                0.89746,                0.92845,                0.83849,                0.47833,                0.50064,                0.81936,             0.00051865,             0.00051865,             0.00051865
                    169,                0.50086,                0.31946,                0.84238,                0.87287,                0.90837,                0.93944,                0.84348,                 0.4889,                0.48138,                0.82193,             0.00051177,             0.00051177,             0.00051177
                    170,                0.50472,                0.32085,                0.84244,                0.87601,                0.87162,                0.92865,                0.83523,                0.48044,                0.51514,                0.82058,             0.00050489,             0.00050489,             0.00050489
                    171,                0.50596,                 0.3211,                0.84155,                0.85507,                0.91347,                0.93475,                 0.8415,                0.48669,                0.49035,                 0.8213,             0.00049802,             0.00049802,             0.00049802
                    172,                0.50142,                 0.3115,                0.83838,                0.86469,                0.90012,                0.92705,                0.83285,                0.48732,                0.49892,                0.82051,             0.00049114,             0.00049114,             0.00049114
                    173,                0.50114,                0.31512,                 0.8374,                 0.8913,                0.89288,                0.94426,                0.85412,                0.47492,                0.45746,                0.81864,             0.00048426,             0.00048426,             0.00048426
                    174,                  0.498,                0.30985,                0.84052,                0.87295,                0.90781,                0.93725,                 0.8443,                0.48151,                 0.4715,                0.81889,             0.00047739,             0.00047739,             0.00047739
                    175,                0.49061,                  0.313,                0.83387,                0.86032,                0.90507,                0.94041,                 0.8516,                 0.4717,                0.48387,                 0.8184,             0.00047051,             0.00047051,             0.00047051
                    176,                0.50169,                0.31263,                0.84028,                 0.8796,                0.90739,                0.94807,                0.85602,                0.47669,                0.45242,                0.81775,             0.00046363,             0.00046363,             0.00046363
                    177,                0.50598,                0.32125,                0.84018,                0.81528,                0.85028,                0.90291,                0.80561,                0.50116,                0.67408,                0.82321,             0.00045676,             0.00045676,             0.00045676
                    178,                0.49356,                0.30873,                0.83933,                0.84018,                0.88465,                0.91929,                0.82702,                0.48055,                 0.5482,                0.82055,             0.00044988,             0.00044988,             0.00044988
                    179,                0.48993,                0.31253,                0.83464,                0.88304,                0.88799,                0.93505,                0.84289,                 0.4792,                0.48881,                0.81846,             0.00044301,             0.00044301,             0.00044301
                    180,                0.49941,                0.30852,                0.84206,                0.86568,                0.89977,                0.93012,                0.83511,                0.48617,                0.51491,                0.82266,             0.00043613,             0.00043613,             0.00043613
                    181,                0.49984,                0.30828,                0.83674,                0.83109,                0.91315,                  0.925,                0.83186,                0.49074,                0.54147,                0.82352,             0.00042925,             0.00042925,             0.00042925
                    182,                0.50131,                0.30978,                0.83559,                0.85302,                0.88303,                0.92889,                0.83511,                0.47926,                0.54345,                0.82166,             0.00042238,             0.00042238,             0.00042238
                    183,                0.49253,                 0.3035,                0.84079,                0.84658,                0.92866,                0.93982,                0.84729,                0.47719,                 0.4739,                0.82021,              0.0004155,              0.0004155,              0.0004155
                    184,                0.49881,                0.30392,                0.83845,                0.87184,                0.89894,                0.93772,                0.84369,                0.47962,                0.48489,                0.81929,             0.00040862,             0.00040862,             0.00040862
                    185,                0.49559,                0.30496,                0.83739,                0.87443,                0.90269,                0.93734,                0.84414,                0.47481,                0.47843,                0.82059,             0.00040175,             0.00040175,             0.00040175
                    186,                 0.4867,                0.29951,                0.83734,                0.87357,                0.89977,                0.93647,                0.84191,                0.47805,                0.48062,                0.82106,             0.00039487,             0.00039487,             0.00039487
                    187,                0.49218,                0.30239,                0.83868,                0.87727,                0.89439,                0.94191,                0.85176,                0.47417,                0.46599,                0.81825,             0.00038799,             0.00038799,             0.00038799
                    188,                0.48126,                0.29642,                0.83686,                0.86981,                0.90437,                0.93765,                0.84663,                0.47808,                0.48018,                0.81935,             0.00038112,             0.00038112,             0.00038112
                    189,                 0.4902,                0.30648,                0.83698,                0.86921,                0.90029,                0.93262,                0.84321,                0.47575,                0.48493,                0.81812,             0.00037424,             0.00037424,             0.00037424
                    190,                0.48242,                0.30141,                0.83649,                0.86393,                0.89288,                 0.9306,                0.83754,                0.47975,                 0.4845,                0.82109,             0.00036737,             0.00036737,             0.00036737
                    191,                0.48393,                0.30133,                0.83395,                0.85444,                0.90557,                0.92749,                0.83396,                0.48456,                0.50608,                0.82212,             0.00036049,             0.00036049,             0.00036049
                    192,                0.49105,                0.30603,                0.83888,                0.85023,                0.88598,                0.91572,                0.82211,                 0.4906,                 0.5599,                0.82553,             0.00035361,             0.00035361,             0.00035361
                    193,                0.48789,                0.30729,                0.83844,                0.87141,                0.90875,                0.94009,                0.84048,                0.50174,                0.47613,                0.82679,             0.00034674,             0.00034674,             0.00034674
                    194,                0.48468,                0.30023,                 0.8358,                0.87766,                0.89748,                0.94051,                 0.8519,                0.47265,                0.48492,                0.82008,             0.00033986,             0.00033986,             0.00033986
                    195,                0.48857,                    0.3,                0.83573,                0.84849,                0.92127,                0.93554,                0.84405,                0.48072,                0.48258,                0.82083,             0.00033298,             0.00033298,             0.00033298
                    196,                0.47565,                0.29487,                0.83401,                0.83668,                0.89297,                0.92137,                0.82933,                0.48362,                0.56215,                0.82126,             0.00032611,             0.00032611,             0.00032611
                    197,                0.47996,                0.29635,                0.83831,                0.87246,                0.88658,                0.93045,                 0.8415,                0.47678,                0.50059,                0.81953,             0.00031923,             0.00031923,             0.00031923
                    198,                0.49221,                0.30224,                0.84207,                0.85591,                0.92755,                0.93171,                0.83873,                0.47807,                 0.4859,                0.82078,             0.00031235,             0.00031235,             0.00031235
                    199,                0.48458,                 0.2976,                0.83962,                 0.8609,                0.90432,                0.92938,                0.83374,                0.48998,                0.50721,                0.82291,             0.00030548,             0.00030548,             0.00030548
                    200,                0.47118,                0.29045,                0.83238,                0.83306,                0.91615,                0.91357,                0.82466,                0.47999,                0.54998,                0.81783,              0.0002986,              0.0002986,              0.0002986
                    201,                0.47861,                0.29264,                0.83342,                0.84395,                0.92408,                0.93194,                0.84421,                0.47328,                0.49476,                0.81788,             0.00029172,             0.00029172,             0.00029172
                    202,                0.48205,                0.29668,                0.83872,                0.85654,                0.91924,                0.93369,                0.84285,                0.47692,                0.48551,                0.82024,             0.00028485,             0.00028485,             0.00028485
                    203,                0.47394,                 0.2987,                0.83076,                0.87902,                0.89265,                0.92843,                0.83841,                0.47824,                0.48647,                0.81906,             0.00027797,             0.00027797,             0.00027797
                    204,                0.47795,                0.28691,                0.83432,                0.86498,                0.91045,                0.92513,                0.83737,                0.47583,                0.49888,                0.81896,              0.0002711,              0.0002711,              0.0002711
                    205,                0.48089,                0.29057,                0.83287,                0.85571,                0.91964,                0.93512,                0.84519,                0.48303,                0.48791,                0.82006,             0.00026422,             0.00026422,             0.00026422
                    206,                0.48669,                0.29219,                0.83749,                0.88107,                0.88533,                0.92982,                0.84159,                0.47508,                0.49311,                0.81947,             0.00025734,             0.00025734,             0.00025734
                    207,                0.47702,                0.28871,                0.83606,                0.85349,                0.90101,                0.92108,                0.82861,                0.48599,                0.53248,                0.82168,             0.00025047,             0.00025047,             0.00025047
                    208,                0.47624,                0.28672,                0.83283,                0.88215,                0.91213,                0.93342,                0.84383,                0.47829,                0.46472,                0.81942,             0.00024359,             0.00024359,             0.00024359
                    209,                0.47802,                0.28634,                0.83235,                0.86761,                 0.8968,                 0.9328,                0.84223,                0.47989,                0.49984,                0.81956,             0.00023671,             0.00023671,             0.00023671
                    210,                0.47392,                0.28629,                0.83391,                0.89106,                0.87548,                0.93091,                0.83813,                0.48572,                0.49258,                0.82222,             0.00022984,             0.00022984,             0.00022984
                    211,                 0.4843,                0.29515,                0.83843,                0.87426,                 0.9079,                0.93144,                0.84163,                0.47917,                0.47937,                0.82012,             0.00022296,             0.00022296,             0.00022296
                    212,                0.46484,                0.27759,                0.82786,                0.88703,                0.88869,                0.93248,                0.84317,                0.47943,                0.47802,                0.81849,             0.00021608,             0.00021608,             0.00021608
                    213,                0.46791,                0.28097,                0.83381,                0.86515,                 0.9117,                0.93868,                 0.8488,                0.47313,                0.47771,                0.81836,             0.00020921,             0.00020921,             0.00020921
                    214,                0.47188,                0.28532,                0.83177,                0.86415,                0.90703,                0.93839,                0.84524,                0.47926,                0.48336,                0.81906,             0.00020233,             0.00020233,             0.00020233
                    215,                0.47165,                0.28086,                0.83067,                0.88089,                0.90088,                0.94161,                0.84985,                0.47675,                0.47061,                0.81942,             0.00019546,             0.00019546,             0.00019546
                    216,                0.46828,                0.28076,                0.83511,                0.86189,                0.90512,                0.93408,                0.84254,                0.47272,                0.47417,                 0.8175,             0.00018858,             0.00018858,             0.00018858
                    217,                0.46851,                0.28608,                 0.8346,                0.87516,                0.89404,                0.93672,                0.84865,                0.47415,                0.48076,                0.81941,              0.0001817,              0.0001817,              0.0001817
                    218,                0.46842,                0.28389,                0.83265,                0.85292,                 0.8974,                0.92515,                0.83694,                0.47812,                0.51623,                0.82045,             0.00017483,             0.00017483,             0.00017483
                    219,                0.46802,                0.28302,                0.83439,                0.88732,                0.88748,                0.93387,                0.84336,                0.48119,                0.48104,                0.82036,             0.00016795,             0.00016795,             0.00016795
                    220,                0.45956,                0.27703,                0.83073,                0.86055,                 0.9001,                0.92925,                0.84159,                0.47384,                0.49971,                0.81818,             0.00016107,             0.00016107,             0.00016107
                    221,                 0.4648,                0.27864,                0.82999,                0.88509,                 0.9074,                  0.932,                0.84398,                0.47185,                0.47122,                0.81855,              0.0001542,              0.0001542,              0.0001542
                    222,                0.47366,                0.28692,                0.83296,                0.87587,                0.90221,                0.93422,                0.84344,                0.47825,                0.48861,                0.81971,             0.00014732,             0.00014732,             0.00014732
                    223,                0.46473,                0.27785,                0.83193,                0.88637,                0.87374,                0.93804,                0.84854,                0.47815,                0.49104,                0.81942,             0.00014044,             0.00014044,             0.00014044
                    224,                0.46543,                0.27688,                0.83293,                0.88488,                0.89424,                0.94221,                0.85246,                0.47537,                0.47494,                0.81916,             0.00013357,             0.00013357,             0.00013357
                    225,                0.46305,                0.27797,                0.83284,                0.88881,                0.90063,                0.93888,                0.84914,                0.47014,                0.46527,                 0.8191,             0.00012669,             0.00012669,             0.00012669
                    226,                0.46566,                 0.2745,                0.83374,                0.89113,                0.89562,                0.93822,                0.84581,                0.47536,                0.47923,                0.82069,             0.00011982,             0.00011982,             0.00011982
                    227,                 0.4593,                0.27272,                 0.8331,                0.89294,                0.88449,                0.94039,                0.85059,                0.47067,                 0.4759,                0.81951,             0.00011294,             0.00011294,             0.00011294
                    228,                0.46023,                0.27613,                0.83147,                 0.8977,                0.87025,                0.93873,                 0.8503,                0.47008,                0.48894,                0.81926,             0.00010606,             0.00010606,             0.00010606
                    229,                0.46115,                 0.2769,                0.83139,                0.88061,                0.90112,                0.93611,                0.84698,                0.47121,                0.47504,                0.81929,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    230,                0.45584,                0.27279,                0.82731,                0.87114,                0.91031,                0.93425,                0.84486,                 0.4734,                0.46623,                0.81939,              9.231e-05,              9.231e-05,              9.231e-05
                    231,                0.48093,                0.24353,                0.82324,                0.86997,                0.90249,                0.93257,                0.84194,                0.47562,                0.48327,                0.81984,             8.5434e-05,             8.5434e-05,             8.5434e-05
                    232,                0.45823,                0.23585,                0.81578,                0.89324,                0.89903,                 0.9336,                0.83941,                 0.4767,                0.47153,                0.82021,             7.8557e-05,             7.8557e-05,             7.8557e-05
                    233,                0.45094,                0.23486,                0.81565,                0.88823,                0.90344,                0.93254,                0.83401,                 0.4965,                   0.48,                0.82569,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    234,                0.46164,                0.23512,                 0.8178,                0.89237,                0.89836,                0.93049,                0.83682,                0.48317,                0.47761,                0.82149,             6.4805e-05,             6.4805e-05,             6.4805e-05
                    235,                0.45807,                0.23034,                0.81673,                0.88926,                0.90177,                0.93461,                0.84163,                0.48019,                0.46651,                0.82081,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    236,                0.44894,                0.22747,                0.81743,                0.88377,                0.90245,                0.93616,                0.84498,                0.47473,                0.46424,                0.81948,             5.1052e-05,             5.1052e-05,             5.1052e-05
                    237,                0.45342,                0.23101,                0.81782,                0.87879,                0.89224,                0.92924,                0.83733,                0.47716,                0.48746,                0.82017,             4.4176e-05,             4.4176e-05,             4.4176e-05
                    238,                 0.4348,                0.22482,                0.81485,                0.89107,                0.89318,                0.93393,                 0.8377,                0.48336,                0.47351,                0.82249,             3.7299e-05,             3.7299e-05,             3.7299e-05
                    239,                0.44479,                0.22874,                0.81198,                0.87763,                0.89926,                0.93082,                0.83699,                 0.4821,                0.48454,                0.82193,             3.0423e-05,             3.0423e-05,             3.0423e-05
                    240,                0.43336,                0.22249,                0.80976,                0.86973,                0.90369,                0.92752,                 0.8332,                0.48428,                0.49287,                0.82232,             2.3546e-05,             2.3546e-05,             2.3546e-05
