                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.86942,                0.60786,                0.95376,                0.91837,                0.91556,                0.95061,                0.77428,                0.83865,                0.51971,                0.97003,             0.00058053,             0.00058053,             0.00058053
                    160,                0.94157,                0.62103,                0.98511,                0.92351,                0.91311,                0.95044,                0.77638,                0.83162,                0.51836,                 0.9687,             0.00057366,             0.00057366,             0.00057366
                    161,                0.85397,                0.58111,                0.96463,                0.93429,                0.91361,                0.95525,                0.78397,                 0.8128,                0.50074,                0.96175,             0.00056678,             0.00056678,             0.00056678
                    162,                0.90804,                0.60602,                0.96617,                0.94535,                0.90698,                 0.9595,                0.78023,                0.82593,                0.49386,                 0.9658,              0.0005599,              0.0005599,              0.0005599
                    163,                0.86342,                0.61524,                0.94158,                0.94625,                0.90761,                0.96045,                0.77767,                0.83226,                0.48988,                0.97085,             0.00055303,             0.00055303,             0.00055303
                    164,                0.91944,                0.69808,                 1.0359,                 0.9479,                0.90624,                0.96117,                0.78153,                0.82041,                0.48504,                0.96678,             0.00054615,             0.00054615,             0.00054615
                    165,                0.87474,                0.58486,                0.95376,                0.93901,                0.91533,                0.96088,                0.78622,                0.81051,                0.48742,                0.96175,             0.00053927,             0.00053927,             0.00053927
                    166,                0.85369,                0.61186,                0.95687,                0.94317,                0.91351,                0.96062,                0.79062,                0.79743,                0.48793,                0.95859,              0.0005324,              0.0005324,              0.0005324
                    167,                0.87131,                0.59325,                0.93971,                0.94163,                0.91525,                0.96085,                0.78691,                0.80719,                0.49382,                0.96361,             0.00052552,             0.00052552,             0.00052552
                    168,                0.95977,                0.67766,                 1.0407,                0.94124,                0.91292,                0.96065,                0.78458,                0.81007,                0.49924,                0.96492,             0.00051865,             0.00051865,             0.00051865
                    169,                0.86233,                0.59474,                 0.9652,                0.93674,                0.91536,                0.96187,                0.78553,                0.80319,                0.49874,                0.96347,             0.00051177,             0.00051177,             0.00051177
                    170,                 0.8732,                0.59047,                0.94291,                0.92364,                0.90471,                0.95932,                0.77702,                0.81088,                0.51944,                0.96097,             0.00050489,             0.00050489,             0.00050489
                    171,                0.86917,                0.59617,                0.97641,                0.92451,                 0.9022,                0.95876,                0.78133,                0.79854,                 0.5161,                0.95618,             0.00049802,             0.00049802,             0.00049802
                    172,                0.89112,                 0.5918,                0.97789,                0.93358,                0.91474,                0.96242,                0.78882,                0.79051,                0.49145,                0.95459,             0.00049114,             0.00049114,             0.00049114
                    173,                0.87441,                0.54922,                0.95773,                0.94585,                0.91859,                0.96259,                0.78901,                0.79957,                0.47731,                0.95915,             0.00048426,             0.00048426,             0.00048426
                    174,                0.86866,                0.65395,                0.97041,                0.93843,                0.91315,                0.95952,                0.78659,                0.80919,                 0.4811,                0.96459,             0.00047739,             0.00047739,             0.00047739
                    175,                0.87737,                0.58641,                0.95836,                0.94067,                0.91651,                0.95979,                0.78476,                0.81433,                0.48058,                0.96552,             0.00047051,             0.00047051,             0.00047051
                    176,                0.85186,                0.57786,                0.95651,                0.94726,                0.92031,                 0.9624,                0.78632,                0.80989,                0.47355,                0.96348,             0.00046363,             0.00046363,             0.00046363
                    177,                0.84863,                0.59617,                0.95068,                0.94582,                0.92216,                0.96411,                0.78989,                 0.7986,                0.47774,                0.96222,             0.00045676,             0.00045676,             0.00045676
                    178,                0.84906,                0.56477,                0.94563,                0.92633,                0.91632,                0.96042,                0.78816,                0.79591,                0.49944,                0.96173,             0.00044988,             0.00044988,             0.00044988
                    179,                0.85243,                0.55913,                0.95462,                0.93034,                0.91471,                0.95906,                0.78894,                0.79206,                0.49374,                0.95959,             0.00044301,             0.00044301,             0.00044301
                    180,                0.84189,                0.55084,                0.94827,                0.93781,                0.91864,                0.96013,                0.79152,                0.79347,                0.48023,                0.95802,             0.00043613,             0.00043613,             0.00043613
                    181,                0.87723,                 0.5662,                0.94513,                0.93593,                0.92715,                0.96104,                 0.7935,                0.79328,                0.46787,                0.95589,             0.00042925,             0.00042925,             0.00042925
                    182,                0.88306,                0.55614,                0.96293,                0.94389,                0.92325,                0.96314,                0.79321,                0.79741,                0.46759,                0.95447,             0.00042238,             0.00042238,             0.00042238
                    183,                0.82544,                0.53805,                0.93267,                0.94819,                0.92348,                0.96525,                0.78923,                0.80977,                0.47144,                0.95759,              0.0004155,              0.0004155,              0.0004155
                    184,                0.87505,                0.55821,                0.95199,                0.94992,                0.91865,                0.96601,                0.78848,                0.81043,                0.47725,                0.95853,             0.00040862,             0.00040862,             0.00040862
                    185,                0.85699,                0.55032,                 0.9342,                0.94624,                 0.9211,                0.96601,                0.79033,                0.80322,                0.47976,                0.95721,             0.00040175,             0.00040175,             0.00040175
                    186,                0.85676,                0.59035,                0.93306,                0.94702,                0.92628,                0.96577,                0.79414,                0.79781,                0.46609,                0.95569,             0.00039487,             0.00039487,             0.00039487
                    187,                0.86428,                0.54466,                0.94929,                0.94278,                0.92892,                0.96384,                0.79301,                0.80171,                0.46814,                0.95852,             0.00038799,             0.00038799,             0.00038799
                    188,                0.84564,                0.57945,                0.95882,                 0.9435,                0.92287,                0.96192,                 0.7923,                0.80032,                0.47002,                0.95945,             0.00038112,             0.00038112,             0.00038112
                    189,                0.84728,                0.59614,                0.96816,                0.94032,                0.92335,                0.96118,                0.79359,                0.79304,                0.46984,                0.95785,             0.00037424,             0.00037424,             0.00037424
                    190,                0.92755,                0.59683,                0.98053,                0.94637,                0.92372,                0.96413,                0.79759,                0.78841,                 0.4647,                0.95541,             0.00036737,             0.00036737,             0.00036737
                    191,                 0.8429,                0.53491,                0.94435,                0.94897,                0.92585,                 0.9657,                0.79673,                0.79309,                0.46425,                0.95652,             0.00036049,             0.00036049,             0.00036049
                    192,                0.82005,                0.53091,                0.95323,                0.94862,                0.92895,                0.96781,                0.79739,                0.79801,                0.46253,                0.95918,             0.00035361,             0.00035361,             0.00035361
                    193,                0.89873,                0.69571,                 1.0001,                0.94742,                0.92814,                0.96769,                0.79145,                0.81449,                0.46546,                0.96583,             0.00034674,             0.00034674,             0.00034674
                    194,                0.86978,                0.56882,                 0.9394,                0.95345,                0.92299,                 0.9671,                 0.7889,                0.81447,                0.46549,                0.96627,             0.00033986,             0.00033986,             0.00033986
                    195,                0.85792,                0.56037,                0.96127,                0.95198,                 0.9255,                0.96771,                0.79507,                0.79405,                0.46037,                0.95817,             0.00033298,             0.00033298,             0.00033298
                    196,                0.85995,                0.59286,                0.98321,                0.94983,                0.92912,                0.96843,                0.79982,                0.78182,                0.45528,                0.95373,             0.00032611,             0.00032611,             0.00032611
                    197,                 0.8388,                0.55275,                0.93538,                0.95294,                0.93045,                0.96961,                0.79991,                0.78026,                0.45053,                0.95296,             0.00031923,             0.00031923,             0.00031923
                    198,                0.85985,                0.56572,                0.94356,                0.94759,                0.92937,                0.96962,                0.79775,                0.77984,                0.45286,                0.95408,             0.00031235,             0.00031235,             0.00031235
                    199,                0.83572,                0.55909,                0.96448,                0.94964,                0.92883,                0.96983,                0.79488,                 0.7872,                0.45432,                0.95641,             0.00030548,             0.00030548,             0.00030548
                    200,                0.85551,                0.56755,                0.92667,                0.95287,                 0.9284,                 0.9704,                0.79394,                0.79572,                0.45401,                0.95771,              0.0002986,              0.0002986,              0.0002986
                    201,                 0.8255,                0.54231,                0.94198,                0.95642,                0.92875,                0.97069,                0.79634,                0.79466,                0.45447,                0.95612,             0.00029172,             0.00029172,             0.00029172
                    202,                0.90992,                0.57071,                0.97543,                0.95414,                0.92636,                0.96948,                0.80081,                0.78107,                0.45534,                0.95187,             0.00028485,             0.00028485,             0.00028485
                    203,                0.88785,                0.55674,                0.94135,                0.95129,                0.92892,                0.97028,                0.80186,                 0.7798,                0.45357,                0.95165,             0.00027797,             0.00027797,             0.00027797
                    204,                0.82117,                0.53001,                0.95053,                 0.9527,                0.92964,                0.97039,                0.80005,                0.78586,                0.45078,                0.95293,              0.0002711,              0.0002711,              0.0002711
                    205,                0.83044,                 0.5773,                0.95115,                0.95661,                0.92783,                0.97008,                 0.7983,                0.79164,                0.44774,                0.95598,             0.00026422,             0.00026422,             0.00026422
                    206,                 0.9072,                0.53423,                0.97333,                0.95034,                0.93527,                0.96977,                0.79826,                0.79143,                0.44527,                0.95731,             0.00025734,             0.00025734,             0.00025734
                    207,                0.85998,                0.54265,                0.95747,                 0.9549,                0.93307,                0.96988,                0.79942,                0.78642,                0.44412,                0.95554,             0.00025047,             0.00025047,             0.00025047
                    208,                0.86211,                 0.5271,                0.96132,                0.95807,                0.93089,                0.96959,                0.80006,                0.78329,                0.44398,                0.95485,             0.00024359,             0.00024359,             0.00024359
                    209,                0.84719,                0.52215,                0.95617,                0.95607,                0.93287,                0.96947,                0.80039,                0.77979,                0.44394,                0.95346,             0.00023671,             0.00023671,             0.00023671
                    210,                0.86501,                0.54602,                0.95192,                0.95689,                0.93139,                0.96936,                0.80213,                0.77573,                0.44464,                0.95271,             0.00022984,             0.00022984,             0.00022984
                    211,                0.83135,                0.53528,                0.96411,                0.95422,                0.93197,                0.96882,                0.80149,                0.77712,                 0.4456,                0.95333,             0.00022296,             0.00022296,             0.00022296
                    212,                0.84354,                0.53926,                0.96571,                0.95532,                0.93355,                0.96922,                0.80139,                 0.7791,                0.44575,                0.95348,             0.00021608,             0.00021608,             0.00021608
                    213,                0.88684,                0.53666,                0.96228,                0.95596,                0.93178,                0.96915,                0.80144,                0.78003,                0.44469,                0.95354,             0.00020921,             0.00020921,             0.00020921
                    214,                0.90083,                0.55969,                0.98761,                 0.9594,                0.93058,                0.97018,                0.80507,                0.77248,                0.43681,                0.95176,             0.00020233,             0.00020233,             0.00020233
                    215,                0.88024,                0.72617,                 1.0212,                0.95722,                 0.9326,                0.96989,                0.80501,                 0.7716,                0.43672,                0.95214,             0.00019546,             0.00019546,             0.00019546
                    216,                0.83769,                0.52391,                0.94809,                0.95776,                0.93162,                0.96969,                0.80415,                0.77534,                0.43956,                 0.9535,             0.00018858,             0.00018858,             0.00018858
                    217,                0.85566,                0.55175,                0.95694,                0.95468,                 0.9334,                0.96928,                0.80188,                0.78031,                 0.4414,                0.95396,              0.0001817,              0.0001817,              0.0001817
                    218,                0.83965,                0.59109,                0.96052,                0.95887,                0.93016,                0.96929,                0.80081,                0.78336,                0.44264,                0.95281,             0.00017483,             0.00017483,             0.00017483
                    219,                0.77849,                0.56278,                  0.927,                0.95868,                0.93181,                0.96916,                0.80136,                0.78144,                0.44312,                0.95294,             0.00016795,             0.00016795,             0.00016795
                    220,                0.86722,                0.55912,                 0.9419,                0.96174,                0.92874,                0.96969,                0.80241,                0.77808,                0.44139,                0.95206,             0.00016107,             0.00016107,             0.00016107
                    221,                0.83878,                0.52685,                   0.97,                0.96139,                0.93111,                0.97019,                0.80406,                0.77355,                0.43797,                0.95011,              0.0001542,              0.0001542,              0.0001542
                    222,                0.80612,                0.53134,                0.94424,                0.96098,                0.93036,                0.97021,                0.80483,                0.76874,                0.43389,                0.94859,             0.00014732,             0.00014732,             0.00014732
                    223,                0.83485,                0.55165,                0.95083,                0.96252,                0.93052,                 0.9707,                0.80557,                0.76888,                0.43254,                0.94843,             0.00014044,             0.00014044,             0.00014044
                    224,                0.84862,                0.57716,                0.94933,                0.96279,                0.93135,                0.97106,                0.80582,                0.76967,                0.43266,                0.94864,             0.00013357,             0.00013357,             0.00013357
                    225,                0.82439,                0.52687,                0.94211,                0.96232,                  0.932,                  0.971,                0.80581,                0.76971,                0.43336,                0.94833,             0.00012669,             0.00012669,             0.00012669
                    226,                 0.8917,                0.61119,                0.99017,                0.96113,                 0.9332,                0.97128,                 0.8069,                0.76889,                0.43317,                0.94816,             0.00011982,             0.00011982,             0.00011982
                    227,                 0.8431,                0.52644,                0.94546,                 0.9609,                 0.9333,                0.97143,                0.80691,                0.76909,                0.43364,                 0.9482,             0.00011294,             0.00011294,             0.00011294
                    228,                0.81746,                0.53234,                0.95771,                0.96049,                0.93345,                 0.9717,                0.80632,                0.77098,                0.43271,                0.94893,             0.00010606,             0.00010606,             0.00010606
                    229,                0.89445,                0.53325,                0.97512,                0.96152,                0.93253,                0.97169,                0.80534,                0.77532,                 0.4323,                 0.9504,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    230,                0.84417,                0.57048,                 0.9416,                0.95955,                0.93393,                0.97206,                0.80386,                0.78142,                0.43127,                0.95242,              9.231e-05,              9.231e-05,              9.231e-05
                    231,                0.84494,                0.60241,                0.97024,                0.95858,                0.93651,                 0.9726,                0.80392,                0.78149,                0.42943,                0.95215,             8.5434e-05,             8.5434e-05,             8.5434e-05
                    232,                0.88446,                0.65488,                0.97127,                0.95662,                0.93718,                0.97208,                0.80293,                0.78109,                0.43163,                0.95245,             7.8557e-05,             7.8557e-05,             7.8557e-05
                    233,                0.87156,                0.61295,                 0.9516,                0.96256,                0.93035,                0.97134,                0.80195,                0.77973,                0.43446,                0.95209,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    234,                 0.8745,                0.57922,                0.98829,                0.95669,                0.93409,                0.97057,                0.80088,                0.77791,                0.44104,                 0.9506,             6.4805e-05,             6.4805e-05,             6.4805e-05
                    235,                0.82639,                0.56693,                 0.9575,                0.95637,                0.93398,                0.96953,                0.80051,                0.77698,                0.44318,                0.95016,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    236,                0.94559,                 1.3555,                 1.1469,                0.95842,                0.93352,                0.96949,                 0.8006,                0.77598,                0.44277,                0.95004,             5.1052e-05,             5.1052e-05,             5.1052e-05
                    237,                0.82499,                0.55038,                0.94808,                0.95926,                 0.9315,                0.96947,                 0.8006,                0.77527,                0.44215,                0.94948,             4.4176e-05,             4.4176e-05,             4.4176e-05
                    238,                0.87253,                 0.5347,                0.99892,                0.96029,                0.92973,                0.96928,                0.80039,                0.77378,                 0.4411,                0.94866,             3.7299e-05,             3.7299e-05,             3.7299e-05
                    239,                0.85019,                0.56298,                0.96851,                0.96106,                0.92821,                0.96883,                0.80019,                 0.7731,                0.44175,                0.94887,             3.0423e-05,             3.0423e-05,             3.0423e-05
                    240,                0.85082,                 0.5812,                0.98139,                0.96137,                0.92778,                0.96944,                  0.801,                0.77231,                0.44137,                0.94802,             2.3546e-05,             2.3546e-05,             2.3546e-05
