                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.47598,                0.27908,                0.83763,                0.87622,                0.89643,                0.92285,                0.83086,                0.48416,                0.51218,                0.82731,             0.00057366,             0.00057366,             0.00057366
                    161,                0.47411,                0.27589,                0.83531,                0.88535,                0.89058,                0.92321,                0.83233,                0.47348,                 0.5113,                0.82554,             0.00056678,             0.00056678,             0.00056678
                    162,                0.47779,                0.28068,                0.83908,                0.86443,                0.92756,                0.92863,                0.83993,                0.47641,                0.47081,                0.82784,              0.0005599,              0.0005599,              0.0005599
                    163,                0.48058,                0.27942,                0.84084,                0.87587,                0.90429,                0.93593,                0.84216,                0.49354,                0.48345,                0.83013,             0.00055303,             0.00055303,             0.00055303
                    164,                0.48254,                0.28034,                0.83872,                0.85752,                0.92875,                0.93687,                0.84462,                0.47625,                0.48261,                0.82545,             0.00054615,             0.00054615,             0.00054615
                    165,                0.48854,                 0.2797,                0.83875,                0.88658,                0.89918,                0.93518,                0.84157,                0.49123,                0.50607,                0.82896,             0.00053927,             0.00053927,             0.00053927
                    166,                0.48338,                0.27824,                0.83934,                0.86533,                0.91484,                0.93707,                0.84004,                0.49984,                0.49352,                0.83119,              0.0005324,              0.0005324,              0.0005324
                    167,                0.48051,                0.28552,                0.83756,                0.87044,                0.90714,                0.92421,                0.82946,                0.49543,                0.50323,                0.83173,             0.00052552,             0.00052552,             0.00052552
                    168,                0.47223,                0.27245,                0.83233,                  0.862,                0.90075,                0.91891,                0.82862,                0.48131,                0.51059,                0.82617,             0.00051865,             0.00051865,             0.00051865
                    169,                0.47406,                0.27781,                 0.8393,                0.85953,                0.91218,                0.92581,                0.83236,                0.48597,                0.52087,                0.82719,             0.00051177,             0.00051177,             0.00051177
                    170,                0.46427,                0.27237,                0.83688,                0.86586,                0.88904,                0.93199,                0.83648,                0.49034,                0.55098,                0.82901,             0.00050489,             0.00050489,             0.00050489
                    171,                0.47389,                0.27266,                0.83843,                0.86636,                0.92133,                0.93551,                0.83676,                0.50577,                0.49722,                0.83464,             0.00049802,             0.00049802,             0.00049802
                    172,                0.47187,                0.27059,                0.83476,                0.88991,                0.89117,                0.93804,                0.84515,                0.48679,                0.49461,                0.82628,             0.00049114,             0.00049114,             0.00049114
                    173,                 0.4741,                0.27141,                0.83443,                0.86681,                0.90881,                0.92597,                0.82501,                0.51269,                0.51141,                0.83553,             0.00048426,             0.00048426,             0.00048426
                    174,                0.47167,                0.26834,                0.83752,                0.88535,                 0.8967,                0.93606,                0.84485,                0.48357,                0.48541,                0.82502,             0.00047739,             0.00047739,             0.00047739
                    175,                0.46161,                0.26623,                0.82993,                0.87381,                0.90704,                0.93254,                0.84092,                 0.4837,                0.49316,                0.82617,             0.00047051,             0.00047051,             0.00047051
                    176,                0.46948,                 0.2692,                0.83716,                0.86547,                0.89137,                0.92725,                0.83518,                0.48171,                 0.5205,                0.82596,             0.00046363,             0.00046363,             0.00046363
                    177,                0.46973,                0.26727,                0.83538,                0.86208,                0.88418,                0.92858,                0.83853,                0.47844,                0.54034,                 0.8261,             0.00045676,             0.00045676,             0.00045676
                    178,                0.45514,                0.26211,                0.83408,                0.86877,                0.91659,                0.93898,                0.84701,                0.48759,                0.48471,                0.82784,             0.00044988,             0.00044988,             0.00044988
                    179,                0.45099,                0.26081,                0.82997,                0.87627,                0.89755,                0.93617,                0.84208,                0.48956,                0.49367,                0.82842,             0.00044301,             0.00044301,             0.00044301
                    180,                0.45966,                0.26299,                0.83616,                0.88763,                0.89884,                0.92889,                0.83542,                0.48632,                0.51789,                0.82847,             0.00043613,             0.00043613,             0.00043613
                    181,                 0.4644,                 0.2631,                0.83152,                0.87807,                0.90039,                0.92978,                0.83969,                0.47863,                0.51427,                0.82551,             0.00042925,             0.00042925,             0.00042925
                    182,                0.46298,                0.26347,                0.83019,                0.87901,                0.89745,                0.92607,                0.83723,                0.47871,                0.51078,                0.82789,             0.00042238,             0.00042238,             0.00042238
                    183,                0.46322,                0.26046,                0.83647,                0.88933,                0.90805,                0.93436,                0.84169,                 0.4829,                0.47306,                0.82845,              0.0004155,              0.0004155,              0.0004155
                    184,                 0.4626,                0.26447,                0.83403,                0.85511,                0.92014,                0.93251,                0.84235,                0.48299,                0.49479,                0.82821,             0.00040862,             0.00040862,             0.00040862
                    185,                0.45074,                0.25841,                0.83058,                0.84374,                0.91464,                0.93616,                0.84235,                0.48221,                0.51163,                0.82742,             0.00040175,             0.00040175,             0.00040175
                    186,                0.44614,                0.25838,                0.83137,                0.87308,                0.89129,                0.92768,                0.83024,                0.50069,                0.51781,                0.83288,             0.00039487,             0.00039487,             0.00039487
                    187,                0.45793,                0.26316,                0.83555,                0.87078,                0.89718,                0.91803,                0.82004,                0.49988,                0.52249,                0.83282,             0.00038799,             0.00038799,             0.00038799
                    188,                0.44835,                0.25924,                0.83267,                 0.8921,                0.89525,                0.92625,                0.83778,                0.48148,                0.49459,                0.82592,             0.00038112,             0.00038112,             0.00038112
                    189,                0.45601,                0.25897,                0.83246,                0.88555,                 0.9047,                0.92258,                0.83062,                0.49136,                0.49156,                 0.8278,             0.00037424,             0.00037424,             0.00037424
                    190,                0.44305,                0.25336,                0.83025,                 0.8913,                0.89359,                0.91905,                0.82568,                0.49697,                0.51008,                0.82951,             0.00036737,             0.00036737,             0.00036737
                    191,                0.44774,                0.25801,                0.82815,                 0.8775,                0.88804,                0.92177,                0.83129,                0.48511,                0.52408,                0.82624,             0.00036049,             0.00036049,             0.00036049
                    192,                0.45348,                0.26076,                0.83221,                0.86226,                0.88741,                0.91138,                0.81792,                0.49828,                0.56678,                0.82944,             0.00035361,             0.00035361,             0.00035361
                    193,                  0.452,                0.26076,                0.83337,                0.88593,                0.88674,                0.92577,                0.82669,                0.51248,                0.52746,                0.83322,             0.00034674,             0.00034674,             0.00034674
                    194,                0.44962,                0.25969,                0.82954,                0.87248,                  0.893,                0.92677,                0.83476,                 0.4884,                0.52861,                 0.8278,             0.00033986,             0.00033986,             0.00033986
                    195,                0.44247,                0.25463,                0.82874,                0.86718,                0.90511,                0.93324,                0.84086,                0.48609,                 0.5084,                0.82814,             0.00033298,             0.00033298,             0.00033298
                    196,                0.43955,                0.25318,                0.82809,                0.88335,                0.87764,                0.92749,                0.83418,                0.48448,                0.51816,                0.82638,             0.00032611,             0.00032611,             0.00032611
                    197,                0.44177,                0.25565,                0.83177,                0.86928,                0.90592,                0.92777,                0.83737,                0.48637,                0.50815,                0.82489,             0.00031923,             0.00031923,             0.00031923
                    198,                0.45359,                0.25703,                0.83579,                0.87448,                0.90592,                0.93051,                0.83943,                 0.4844,                 0.5033,                0.82554,             0.00031235,             0.00031235,             0.00031235
                    199,                0.44193,                0.25469,                0.83249,                0.88358,                0.89574,                0.93206,                0.84038,                0.49212,                0.49684,                0.82829,             0.00030548,             0.00030548,             0.00030548
                    200,                0.43162,                 0.2512,                0.82711,                0.86007,                 0.8945,                0.91915,                0.82786,                0.48764,                 0.5283,                0.82457,              0.0002986,              0.0002986,              0.0002986
                    201,                0.43485,                0.25021,                0.82638,                0.87466,                 0.8919,                 0.9286,                0.84137,                0.47438,                 0.4909,                0.82131,             0.00029172,             0.00029172,             0.00029172
                    202,                0.44076,                0.24727,                0.83244,                0.89078,                0.89695,                0.93392,                0.83881,                0.48979,                0.49431,                0.82662,             0.00028485,             0.00028485,             0.00028485
                    203,                0.43148,                0.24985,                0.82425,                 0.8956,                0.88599,                0.93254,                0.83933,                0.48495,                 0.4975,                0.82598,             0.00027797,             0.00027797,             0.00027797
                    204,                0.43304,                0.24491,                0.82749,                 0.8723,                0.90174,                  0.925,                0.83276,                0.49071,                0.51243,                0.82815,              0.0002711,              0.0002711,              0.0002711
                    205,                0.43375,                0.24764,                0.82644,                0.87611,                0.90666,                0.93124,                0.84077,                0.48697,                0.48855,                0.82718,             0.00026422,             0.00026422,             0.00026422
                    206,                0.43776,                 0.2497,                0.82991,                0.85854,                 0.9111,                0.92252,                0.82931,                0.48693,                0.52172,                0.82886,             0.00025734,             0.00025734,             0.00025734
                    207,                0.43827,                0.24786,                0.83066,                0.87449,                0.88214,                0.92136,                0.82738,                0.49021,                0.54569,                0.82951,             0.00025047,             0.00025047,             0.00025047
                    208,                0.43528,                0.24181,                0.82722,                0.86747,                0.90648,                0.92419,                 0.8356,                0.48608,                0.52617,                0.82731,             0.00024359,             0.00024359,             0.00024359
                    209,                0.43152,                0.24335,                0.82603,                0.86958,                 0.9094,                0.93183,                0.84172,                0.48156,                0.50126,                0.82651,             0.00023671,             0.00023671,             0.00023671
                    210,                0.42854,                0.24314,                0.82816,                0.85801,                0.92146,                0.92203,                0.83045,                0.49364,                 0.5039,                0.82894,             0.00022984,             0.00022984,             0.00022984
                    211,                0.43118,                0.24748,                0.83014,                0.86374,                0.90595,                0.92319,                0.82935,                0.49557,                0.52798,                0.83026,             0.00022296,             0.00022296,             0.00022296
                    212,                0.41589,                0.23612,                0.82076,                0.87254,                 0.8931,                0.93052,                0.83979,                0.48779,                0.51237,                0.82933,             0.00021608,             0.00021608,             0.00021608
                    213,                0.41939,                0.24181,                0.82617,                0.89142,                0.87843,                0.93364,                0.84268,                0.49486,                0.50656,                0.83179,             0.00020921,             0.00020921,             0.00020921
                    214,                0.42753,                0.24457,                0.82499,                0.88846,                0.88101,                0.93724,                0.84603,                0.48733,                0.49523,                0.82959,             0.00020233,             0.00020233,             0.00020233
                    215,                0.42185,                0.23883,                 0.8241,                0.87489,                 0.8911,                0.93158,                0.84146,                0.48957,                0.50884,                0.82977,             0.00019546,             0.00019546,             0.00019546
                    216,                0.41922,                0.23737,                0.82798,                0.89243,                0.88496,                0.93394,                0.84342,                0.48669,                0.48314,                0.82816,             0.00018858,             0.00018858,             0.00018858
                    217,                0.42537,                0.24467,                0.82832,                 0.8786,                0.88286,                0.93612,                0.84096,                 0.4922,                0.50563,                0.83102,              0.0001817,              0.0001817,              0.0001817
                    218,                0.41943,                0.23911,                0.82527,                0.85107,                 0.9165,                0.93593,                 0.8437,                0.48969,                0.50382,                0.82991,             0.00017483,             0.00017483,             0.00017483
                    219,                0.42259,                0.24026,                0.82767,                0.86758,                0.89807,                0.92855,                0.83668,                0.49267,                0.50349,                0.83028,             0.00016795,             0.00016795,             0.00016795
                    220,                0.41398,                0.23459,                0.82418,                0.86218,                0.89302,                 0.9332,                0.83778,                0.48769,                0.51833,                0.82855,             0.00016107,             0.00016107,             0.00016107
                    221,                0.41619,                0.23482,                0.82288,                0.87692,                0.88766,                0.92949,                 0.8383,                0.49003,                0.51905,                0.82916,              0.0001542,              0.0001542,              0.0001542
                    222,                0.42286,                  0.239,                0.82473,                0.88708,                0.89078,                0.93199,                0.83349,                0.50208,                0.50675,                0.83333,             0.00014732,             0.00014732,             0.00014732
                    223,                0.41377,                0.23761,                0.82424,                0.88081,                0.89615,                0.93424,                0.83932,                0.49341,                0.49165,                0.82965,             0.00014044,             0.00014044,             0.00014044
                    224,                0.41228,                0.23139,                0.82522,                0.87489,                0.89073,                0.92581,                0.83192,                0.48977,                0.49694,                0.82933,             0.00013357,             0.00013357,             0.00013357
                    225,                0.41231,                0.23499,                0.82553,                0.87437,                0.89739,                0.92743,                0.83947,                0.48216,                0.49733,                0.82708,             0.00012669,             0.00012669,             0.00012669
                    226,                0.41635,                0.23587,                0.82621,                0.88912,                0.88801,                 0.9338,                0.84073,                0.48733,                0.49293,                0.82927,             0.00011982,             0.00011982,             0.00011982
                    227,                0.41185,                0.23631,                0.82532,                0.87308,                0.89669,                0.93251,                0.83853,                0.49259,                0.51261,                0.83119,             0.00011294,             0.00011294,             0.00011294
                    228,                0.41351,                0.23619,                0.82356,                0.87219,                0.89671,                0.93089,                0.84448,                0.48037,                0.50528,                0.82696,             0.00010606,             0.00010606,             0.00010606
                    229,                0.41363,                 0.2359,                 0.8233,                0.88765,                0.88769,                0.93429,                0.84266,                0.49351,                 0.4945,                0.82944,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    230,                0.40412,                0.23003,                0.81962,                0.88661,                0.88867,                0.93112,                0.83646,                0.49794,                0.50505,                0.82944,              9.231e-05,              9.231e-05,              9.231e-05
                    231,                0.45479,                0.20772,                0.82243,                0.88802,                0.89139,                0.93097,                0.84353,                 0.4793,                0.50334,                0.82528,             8.5434e-05,             8.5434e-05,             8.5434e-05
                    232,                0.40681,                 0.1994,                0.80809,                0.88995,                 0.8914,                0.93181,                0.83836,                0.49117,                0.49574,                0.82995,             7.8557e-05,             7.8557e-05,             7.8557e-05
                    233,                0.41016,                0.19769,                0.80974,                0.88807,                0.89449,                0.93238,                0.84044,                0.48759,                0.49868,                0.82925,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    234,                0.41089,                0.19856,                0.81111,                0.89182,                0.89155,                0.93056,                0.83947,                0.48931,                0.49757,                0.82964,             6.4805e-05,             6.4805e-05,             6.4805e-05
                    235,                0.41496,                0.19692,                0.80967,                0.89139,                0.89228,                0.92937,                0.83928,                0.48502,                 0.4914,                0.82791,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    236,                0.40155,                0.19309,                0.80932,                0.89206,                0.89202,                0.93167,                0.84165,                0.48734,                0.49752,                0.82871,             5.1052e-05,             5.1052e-05,             5.1052e-05
                    237,                0.41234,                0.19668,                0.81228,                0.88149,                0.89675,                  0.933,                0.84206,                  0.489,                0.50614,                 0.8291,             4.4176e-05,             4.4176e-05,             4.4176e-05
                    238,                0.38788,                0.18962,                0.80754,                0.88966,                0.88792,                0.93169,                 0.8369,                0.49785,                0.50834,                0.83183,             3.7299e-05,             3.7299e-05,             3.7299e-05
                    239,                 0.3956,                0.19391,                0.80383,                0.88088,                 0.8976,                0.93074,                0.84172,                0.48446,                0.50305,                0.82771,             3.0423e-05,             3.0423e-05,             3.0423e-05
                    240,                0.38898,                0.18944,                0.80251,                0.87055,                0.90696,                0.93024,                0.84162,                0.48377,                0.49939,                 0.8278,             2.3546e-05,             2.3546e-05,             2.3546e-05
